step,train_loss,epoch,val_acc_node,val_loss
10099,4.751159191131592,0,,
10149,4.751158714294434,0,,
10199,4.751158714294434,0,,
10249,4.751159191131592,0,,
10299,4.751159191131592,0,,
10349,4.751158714294434,0,,
10399,4.65592098236084,0,,
10449,4.751158714294434,0,,
10499,4.751159191131592,0,,
10549,4.729682445526123,0,,
10599,4.751158714294434,0,,
10649,4.751159191131592,0,,
10699,4.751159191131592,0,,
10749,4.7397780418396,0,,
10799,4.751159191131592,0,,
10849,4.751159191131592,0,,
10899,4.626159191131592,0,,
10949,4.744502544403076,0,,
10999,4.751159191131592,0,,
11049,4.751159191131592,0,,
11099,4.751158714294434,0,,
11149,4.7485785484313965,0,,
11199,4.751158714294434,0,,
11249,4.751158714294434,0,,
11299,4.751159191131592,0,,
11349,4.577246189117432,0,,
11399,4.751159191131592,0,,
11449,4.528936862945557,0,,
11499,4.411998271942139,0,,
11549,4.651159286499023,0,,
11599,4.751159191131592,0,,
11649,4.595075607299805,0,,
11699,4.751159191131592,0,,
11749,4.751159191131592,0,,
11799,4.682193756103516,0,,
11849,4.741341590881348,0,,
11899,4.626159191131592,0,,
11949,4.751159191131592,0,,
11999,4.751159191131592,0,,
12023,,0,0.07501397627206167,4.676088333129883
12049,4.751159191131592,1,,
12099,4.751159191131592,1,,
12149,4.4918670654296875,1,,
12199,4.417825698852539,1,,
12249,4.744190692901611,1,,
12299,4.751159191131592,1,,
12349,4.751158714294434,1,,
12399,4.751159191131592,1,,
12449,4.741199016571045,1,,
12499,4.465445041656494,1,,
12549,4.713423728942871,1,,
12599,4.540632724761963,1,,
12649,4.747246265411377,1,,
12699,4.751158714294434,1,,
12749,4.532098293304443,1,,
12799,4.574682235717773,1,,
12849,4.75032377243042,1,,
12899,4.476576805114746,1,,
12949,4.660250186920166,1,,
12999,4.632030487060547,1,,
13049,4.747973442077637,1,,
13099,4.751159191131592,1,,
13149,4.751159191131592,1,,
13199,4.751159191131592,1,,
13249,4.640048027038574,1,,
13299,4.629947185516357,1,,
13349,4.742948055267334,1,,
13399,4.643885612487793,1,,
13449,4.751159191131592,1,,
13499,4.751158714294434,1,,
13549,4.498061180114746,1,,
13599,4.6666646003723145,1,,
13649,4.633512020111084,1,,
13699,4.528936862945557,1,,
13749,4.664202690124512,1,,
13799,4.749362468719482,1,,
13849,4.608302116394043,1,,
13899,4.751158714294434,1,,
13949,4.751159191131592,1,,
13999,4.608302593231201,1,,
14049,4.742969989776611,1,,
14099,4.751159191131592,1,,
14149,4.651159286499023,1,,
14199,4.751159191131592,1,,
14249,4.551159381866455,1,,
14299,4.417825698852539,1,,
14349,4.750599384307861,1,,
14399,4.751159191131592,1,,
14449,4.746870517730713,1,,
14499,4.751159191131592,1,,
14549,4.540632724761963,1,,
14599,4.614677429199219,1,,
14649,4.751159191131592,1,,
14699,4.751158714294434,1,,
14749,4.749082088470459,1,,
14799,4.750160217285156,1,,
14849,4.640048027038574,1,,
14899,4.551159381866455,1,,
14949,4.484492301940918,1,,
14999,4.751159191131592,1,,
15049,4.65592098236084,1,,
15099,4.740724086761475,1,,
15149,4.751159191131592,1,,
15199,4.671159267425537,1,,
15249,4.620864391326904,1,,
15299,4.640048027038574,1,,
15349,4.633512020111084,1,,
15399,4.74459171295166,1,,
15449,4.751159191131592,1,,
15499,4.751158714294434,1,,
15549,4.751159191131592,1,,
15599,4.751158714294434,1,,
15649,4.751159191131592,1,,
15699,4.751158714294434,1,,
15749,4.498208522796631,1,,
15799,4.751159191131592,1,,
15849,4.501159191131592,1,,
15899,4.251159191131592,1,,
15949,4.750099182128906,1,,
15999,4.603011131286621,1,,
16049,4.751159191131592,1,,
16099,4.751159191131592,1,,
16149,4.751158714294434,1,,
16199,4.732323169708252,1,,
16249,4.698546886444092,1,,
16299,4.712866306304932,1,,
16349,4.6508283615112305,1,,
16399,4.7424702644348145,1,,
16449,4.523501873016357,1,,
16499,4.724580764770508,1,,
16549,4.663939476013184,1,,
16599,4.742180347442627,1,,
16649,4.730943202972412,1,,
16699,4.650713920593262,1,,
16749,4.716189384460449,1,,
16799,4.72382926940918,1,,
16849,4.7324910163879395,1,,
16899,4.688761234283447,1,,
16949,4.744107723236084,1,,
16999,4.651840686798096,1,,
17049,4.716317176818848,1,,
17099,4.7192816734313965,1,,
17149,4.70029878616333,1,,
17199,4.519463539123535,1,,
17249,4.718990802764893,1,,
17299,4.697436809539795,1,,
17349,4.607599258422852,1,,
17399,4.725337982177734,1,,
17449,4.659914016723633,1,,
17499,4.704037666320801,1,,
17549,4.576906681060791,1,,
17599,4.728665351867676,1,,
17649,4.746476173400879,1,,
17699,4.607189655303955,1,,
17749,4.725234031677246,1,,
17799,4.7489824295043945,1,,
17849,4.624257564544678,1,,
17899,4.618943214416504,1,,
17949,4.706966876983643,1,,
17999,4.74118709564209,1,,
18049,4.598020076751709,1,,
18099,4.739071846008301,1,,
18149,4.71243953704834,1,,
18199,4.600923538208008,1,,
18249,4.728098392486572,1,,
18299,4.723012447357178,1,,
18349,4.648993492126465,1,,
18399,4.6064934730529785,1,,
18449,4.751158714294434,1,,
18499,4.704239845275879,1,,
18549,4.736571788787842,1,,
18599,4.697391510009766,1,,
18649,4.415413856506348,1,,
18699,4.748377799987793,1,,
18749,4.61668586730957,1,,
18799,4.481278896331787,1,,
18849,4.625916957855225,1,,
18899,4.749125957489014,1,,
18949,4.538393497467041,1,,
18999,4.74631404876709,1,,
19049,4.747802257537842,1,,
19099,4.7036542892456055,1,,
19149,4.7362847328186035,1,,
19199,4.664492607116699,1,,
19249,4.541601657867432,1,,
19299,4.740690231323242,1,,
19349,4.7411699295043945,1,,
19399,4.669088840484619,1,,
19449,4.542403697967529,1,,
19499,4.723068714141846,1,,
19549,4.737912654876709,1,,
19599,4.718836307525635,1,,
19649,4.598043441772461,1,,
19699,4.745141983032227,1,,
19749,4.730553150177002,1,,
19799,4.747624397277832,1,,
19849,4.747247219085693,1,,
19899,4.574390888214111,1,,
19949,4.571164608001709,1,,
19999,4.670995235443115,1,,
20049,4.6259446144104,1,,
20099,4.734872817993164,1,,
20149,4.748569488525391,1,,
20199,4.59322452545166,1,,
20249,4.5891289710998535,1,,
20299,4.669928550720215,1,,
20349,4.642064094543457,1,,
20399,4.737857818603516,1,,
20449,4.590220928192139,1,,
20499,4.474710464477539,1,,
20549,4.5772929191589355,1,,
20599,4.650063991546631,1,,
20649,4.745865821838379,1,,
20699,4.567634105682373,1,,
20749,4.728708744049072,1,,
20799,4.596125602722168,1,,
20849,4.74117374420166,1,,
20899,4.744882106781006,1,,
20949,4.6738386154174805,1,,
20999,4.721203327178955,1,,
21049,4.659870624542236,1,,
21099,4.748268127441406,1,,
21149,4.688396453857422,1,,
21199,4.580145359039307,1,,
21249,4.742203235626221,1,,
21299,4.746632099151611,1,,
21349,4.744642734527588,1,,
21399,4.717234134674072,1,,
21449,4.683021068572998,1,,
21499,4.743971824645996,1,,
21549,4.720014572143555,1,,
21599,4.736079692840576,1,,
21649,4.743188858032227,1,,
21699,4.709251403808594,1,,
21749,4.744903087615967,1,,
21799,4.7419962882995605,1,,
21849,4.572890281677246,1,,
21899,4.731739521026611,1,,
21949,4.684715747833252,1,,
21999,4.746715068817139,1,,
22049,4.750375270843506,1,,
22099,4.729088306427002,1,,
22149,4.680171966552734,1,,
22199,4.595427989959717,1,,
22249,4.722001552581787,1,,
22299,4.707655906677246,1,,
22349,4.695741653442383,1,,
22399,4.450060844421387,1,,
22449,4.709171772003174,1,,
22499,4.747391223907471,1,,
22549,4.748027801513672,1,,
22599,4.647097587585449,1,,
22649,4.744572162628174,1,,
22699,4.688599109649658,1,,
22749,4.41282320022583,1,,
22799,4.678516864776611,1,,
22849,4.706851005554199,1,,
22899,4.747863292694092,1,,
22949,4.704433917999268,1,,
22999,4.634263038635254,1,,
23049,4.511224269866943,1,,
23099,4.71597957611084,1,,
23149,4.746842861175537,1,,
23199,4.744550704956055,1,,
23249,4.7143988609313965,1,,
23299,4.709959983825684,1,,
23349,4.597053050994873,1,,
23399,4.614984512329102,1,,
23449,4.687357425689697,1,,
23499,4.716120719909668,1,,
23549,4.606033802032471,1,,
23599,4.698273181915283,1,,
23649,4.704529285430908,1,,
23699,4.472219467163086,1,,
23749,4.661586761474609,1,,
23799,4.748529434204102,1,,
23849,4.7457966804504395,1,,
23899,4.746423721313477,1,,
23949,4.7093186378479,1,,
23999,4.728411674499512,1,,
24047,,1,0.06836562893305526,4.682754039764404
24049,4.748037338256836,2,,
24099,4.449154376983643,2,,
24149,4.704367160797119,2,,
24199,4.649117469787598,2,,
24249,4.710368633270264,2,,
24299,4.748451232910156,2,,
24349,4.466462135314941,2,,
24399,4.6850385665893555,2,,
24449,4.671243667602539,2,,
24499,4.573660850524902,2,,
24549,4.709445476531982,2,,
24599,4.7443766593933105,2,,
24649,4.749082088470459,2,,
24699,4.738955020904541,2,,
24749,4.685122013092041,2,,
24799,4.7041168212890625,2,,
24849,4.668550491333008,2,,
24899,4.626194000244141,2,,
24949,4.664194583892822,2,,
24999,4.736171245574951,2,,
25049,4.742719650268555,2,,
25099,4.648392677307129,2,,
25149,4.747908115386963,2,,
25199,4.719040870666504,2,,
25249,4.748682498931885,2,,
25299,4.749833106994629,2,,
25349,4.710297107696533,2,,
25399,4.65969181060791,2,,
25449,4.7303338050842285,2,,
25499,4.6973466873168945,2,,
25549,4.68044900894165,2,,
25599,4.6946635246276855,2,,
25649,4.735255241394043,2,,
25699,4.744489669799805,2,,
25749,4.6620259284973145,2,,
25799,4.751158714294434,2,,
25849,4.748022079467773,2,,
25899,4.730506896972656,2,,
25949,4.547349452972412,2,,
25999,4.620270252227783,2,,
26049,4.733616828918457,2,,
26099,4.669574737548828,2,,
26149,4.748363494873047,2,,
26199,4.664414405822754,2,,
26249,4.568827152252197,2,,
26299,4.69826078414917,2,,
26349,4.657657623291016,2,,
26399,4.6463704109191895,2,,
26449,4.54979944229126,2,,
26499,4.728333473205566,2,,
26549,4.733264923095703,2,,
26599,4.590210437774658,2,,
26649,4.623041152954102,2,,
26699,4.748164176940918,2,,
26749,4.685213088989258,2,,
26799,4.751158714294434,2,,
26849,4.703171730041504,2,,
26899,4.649279594421387,2,,
26949,4.718101978302002,2,,
26999,4.593749046325684,2,,
27049,4.728149890899658,2,,
27099,4.737843036651611,2,,
27149,4.655020713806152,2,,
27199,4.747312545776367,2,,
27249,4.677720546722412,2,,
27299,4.547524929046631,2,,
27349,4.740975379943848,2,,
27399,4.749900817871094,2,,
27449,4.744029998779297,2,,
27499,4.69487190246582,2,,
27549,4.674689292907715,2,,
27599,4.749910831451416,2,,
27649,4.592215061187744,2,,
27699,4.745974540710449,2,,
27749,4.650537490844727,2,,
27799,4.728128910064697,2,,
27849,4.467546463012695,2,,
27899,4.694884300231934,2,,
27949,4.666572093963623,2,,
27999,4.747290134429932,2,,
28049,4.7457356452941895,2,,
28099,4.666992664337158,2,,
28149,4.623466968536377,2,,
28199,4.631671905517578,2,,
28249,4.696783065795898,2,,
28299,4.687717914581299,2,,
28349,4.55860710144043,2,,
28399,4.72598934173584,2,,
28449,4.720925807952881,2,,
28499,4.504471778869629,2,,
28549,4.748931407928467,2,,
28599,4.688562393188477,2,,
28649,4.701796054840088,2,,
28699,4.694053649902344,2,,
28749,4.726195812225342,2,,
28799,4.703698635101318,2,,
28849,4.698576927185059,2,,
28899,4.745736122131348,2,,
28949,4.629502773284912,2,,
28999,4.747363090515137,2,,
29049,4.739930629730225,2,,
29099,4.739369869232178,2,,
29149,4.7461113929748535,2,,
29199,4.706583499908447,2,,
29249,4.662525653839111,2,,
29299,4.7135515213012695,2,,
29349,4.599668502807617,2,,
29399,4.69450044631958,2,,
29449,4.68235969543457,2,,
29499,4.74869441986084,2,,
29549,4.668837547302246,2,,
29599,4.747664928436279,2,,
29649,4.628172397613525,2,,
29699,4.747919082641602,2,,
29749,4.739555835723877,2,,
29799,4.69719123840332,2,,
29849,4.710098743438721,2,,
29899,4.645927429199219,2,,
29949,4.749815464019775,2,,
29999,4.744866371154785,2,,
30049,4.705840110778809,2,,
30099,4.747927188873291,2,,
30149,4.74835729598999,2,,
30199,4.602024078369141,2,,
30249,4.6255202293396,2,,
30299,4.745890140533447,2,,
30349,4.694953918457031,2,,
30399,4.671331882476807,2,,
30449,4.706766605377197,2,,
30499,4.7448225021362305,2,,
30549,4.7425150871276855,2,,
30599,4.746356010437012,2,,
30649,4.74811315536499,2,,
30699,4.714807987213135,2,,
30749,4.748602390289307,2,,
30799,4.584841251373291,2,,
30849,4.739059925079346,2,,
30899,4.727625370025635,2,,
30949,4.747596740722656,2,,
30999,4.709025859832764,2,,
31049,4.748742580413818,2,,
31099,4.505807876586914,2,,
31149,4.587033271789551,2,,
31199,4.738205432891846,2,,
31249,4.533529281616211,2,,
31299,4.733891487121582,2,,
31349,4.576119899749756,2,,
31399,4.718550682067871,2,,
31449,4.654976844787598,2,,
31499,4.741432189941406,2,,
31549,4.737633228302002,2,,
31599,4.560573577880859,2,,
31649,4.690711498260498,2,,
31699,4.748793125152588,2,,
31749,4.7465057373046875,2,,
31799,4.748524188995361,2,,
31849,4.717016220092773,2,,
31899,4.662322521209717,2,,
31949,4.746242046356201,2,,
31999,4.743252754211426,2,,
32049,4.747065544128418,2,,
32099,4.737196922302246,2,,
32149,4.458072185516357,2,,
32199,4.747584342956543,2,,
32249,4.463470935821533,2,,
32299,4.686541557312012,2,,
32349,4.749352931976318,2,,
32399,4.732084274291992,2,,
32449,4.67899751663208,2,,
32499,4.748264789581299,2,,
32549,4.735256195068359,2,,
32599,4.688501358032227,2,,
32649,4.73000431060791,2,,
32699,4.630910873413086,2,,
32749,4.741563320159912,2,,
32799,4.712509632110596,2,,
32849,4.730319499969482,2,,
32899,4.738885879516602,2,,
32949,4.7473249435424805,2,,
32999,4.715946674346924,2,,
33049,4.748561859130859,2,,
33099,4.713998317718506,2,,
33149,4.645310878753662,2,,
33199,4.745222568511963,2,,
33249,4.747758865356445,2,,
33299,4.747433185577393,2,,
33349,4.464542865753174,2,,
33399,4.650402069091797,2,,
33449,4.748576641082764,2,,
33499,4.649794101715088,2,,
33549,4.717281818389893,2,,
33599,4.746682643890381,2,,
33649,4.742570400238037,2,,
33699,4.749368190765381,2,,
33749,4.701873302459717,2,,
33799,4.745240211486816,2,,
33849,4.740277290344238,2,,
33899,4.6280670166015625,2,,
33949,4.506531715393066,2,,
33999,4.643373489379883,2,,
34049,4.746128082275391,2,,
34099,4.72348165512085,2,,
34149,4.748145580291748,2,,
34199,4.750051498413086,2,,
34249,4.7467803955078125,2,,
34299,4.73392391204834,2,,
34349,4.574190616607666,2,,
34399,4.5912861824035645,2,,
34449,4.568534851074219,2,,
34499,4.73323917388916,2,,
34549,4.694784641265869,2,,
34599,4.531314373016357,2,,
34649,4.687811851501465,2,,
34699,4.625387668609619,2,,
34749,4.652670383453369,2,,
34799,4.647655010223389,2,,
34849,4.581454753875732,2,,
34899,4.7000226974487305,2,,
34949,4.751158714294434,2,,
34999,4.749072551727295,2,,
35049,4.720029830932617,2,,
35099,4.719139575958252,2,,
35149,4.658463001251221,2,,
35199,4.748255252838135,2,,
35249,4.74371337890625,2,,
35299,4.746921539306641,2,,
35349,4.595972061157227,2,,
35399,4.58817720413208,2,,
35449,4.747864246368408,2,,
35499,4.748059272766113,2,,
35549,4.748198986053467,2,,
35599,4.746826171875,2,,
35649,4.535430431365967,2,,
35699,4.747104167938232,2,,
35749,4.747897148132324,2,,
35799,4.357922554016113,2,,
35849,4.695799350738525,2,,
35899,4.621364116668701,2,,
35949,4.549869060516357,2,,
35999,4.615943431854248,2,,
36049,4.742415428161621,2,,
36071,,2,0.07501397627206163,4.676089286804199
36099,4.52728796005249,3,,
36149,4.741683006286621,3,,
36199,4.749032497406006,3,,
36249,4.749861717224121,3,,
36299,4.448195457458496,3,,
36349,4.748989582061768,3,,
36399,4.523684024810791,3,,
36449,4.744917392730713,3,,
36499,4.523720741271973,3,,
36549,4.731598377227783,3,,
36599,4.491372585296631,3,,
36649,4.605213642120361,3,,
36699,4.487237930297852,3,,
36749,4.72792387008667,3,,
36799,4.64922571182251,3,,
36849,4.73211145401001,3,,
36899,4.712635517120361,3,,
36949,4.496574401855469,3,,
36999,4.598579406738281,3,,
37049,4.595929145812988,3,,
37099,4.643218517303467,3,,
37149,4.745363712310791,3,,
37199,4.574320316314697,3,,
37249,4.516424655914307,3,,
37299,4.747481346130371,3,,
37349,4.748015403747559,3,,
37399,4.640700340270996,3,,
37449,4.605200290679932,3,,
37499,4.671574592590332,3,,
37549,4.55014705657959,3,,
37599,4.638622283935547,3,,
37649,4.750142574310303,3,,
37699,4.546334743499756,3,,
37749,4.7455244064331055,3,,
37799,4.584306716918945,3,,
37849,4.728623867034912,3,,
37899,4.720113754272461,3,,
37949,4.7129621505737305,3,,
37999,4.522939205169678,3,,
38049,4.747076988220215,3,,
38099,4.720833778381348,3,,
38149,4.4171462059021,3,,
38199,4.609921455383301,3,,
38249,4.607933521270752,3,,
38299,4.608178615570068,3,,
38349,4.744001388549805,3,,
38399,4.751158714294434,3,,
38449,4.751158714294434,3,,
38499,4.7495598793029785,3,,
38549,4.633432865142822,3,,
38599,4.74693489074707,3,,
38649,4.746303558349609,3,,
38699,4.390692234039307,3,,
38749,4.749203205108643,3,,
38799,4.749208450317383,3,,
38849,4.646838188171387,3,,
38899,4.749863147735596,3,,
38949,4.728398323059082,3,,
38999,4.717291831970215,3,,
39049,4.729979991912842,3,,
39099,4.572322368621826,3,,
39149,4.749233245849609,3,,
39199,4.69387149810791,3,,
39249,4.745961666107178,3,,
39299,4.501103401184082,3,,
39349,4.663269519805908,3,,
39399,4.249246597290039,3,,
39449,4.747776031494141,3,,
39499,4.745878219604492,3,,
39549,4.7490034103393555,3,,
39599,4.742236137390137,3,,
39649,4.6854987144470215,3,,
39699,4.748051166534424,3,,
39749,4.697268962860107,3,,
39799,4.706264019012451,3,,
39849,4.6438679695129395,3,,
39899,4.750412940979004,3,,
39949,4.711170196533203,3,,
39999,4.671963691711426,3,,
40049,4.612315654754639,3,,
40099,4.7483811378479,3,,
40149,4.733475685119629,3,,
40199,4.542976379394531,3,,
40249,4.678021430969238,3,,
40299,4.747999668121338,3,,
40349,4.741266250610352,3,,
40399,4.748142719268799,3,,
40449,4.706347465515137,3,,
40499,4.565037727355957,3,,
40549,4.582262992858887,3,,
40599,4.748845100402832,3,,
40649,4.723979473114014,3,,
40699,4.4540863037109375,3,,
40749,4.717311859130859,3,,
40799,4.659278392791748,3,,
40849,4.7498908042907715,3,,
40899,4.747216701507568,3,,
40949,4.673544883728027,3,,
40999,4.735949516296387,3,,
41049,4.670840263366699,3,,
41099,4.675317764282227,3,,
41149,4.749520301818848,3,,
41199,4.54287052154541,3,,
41249,4.650398254394531,3,,
41299,4.748619556427002,3,,
41349,4.751158714294434,3,,
41399,4.741031646728516,3,,
41449,4.748376369476318,3,,
41499,4.747277736663818,3,,
41549,4.540533542633057,3,,
41599,4.746812343597412,3,,
41649,4.658392429351807,3,,
41699,4.719933032989502,3,,
41749,4.745322227478027,3,,
41799,4.738531589508057,3,,
41849,4.741457939147949,3,,
41899,4.7163825035095215,3,,
41949,4.641734600067139,3,,
41999,4.5970306396484375,3,,
42049,4.746685981750488,3,,
42099,4.420220851898193,3,,
42149,4.711801528930664,3,,
42199,4.486321449279785,3,,
42249,4.7495341300964355,3,,
42299,4.683172225952148,3,,
42349,4.746043682098389,3,,
42399,4.74879264831543,3,,
42449,4.739789009094238,3,,
42499,4.728793621063232,3,,
42549,4.549652576446533,3,,
42599,4.7502264976501465,3,,
42649,4.745230197906494,3,,
42699,4.736358165740967,3,,
42749,4.733118534088135,3,,
42799,4.708714008331299,3,,
42849,4.749270439147949,3,,
42899,4.7468366622924805,3,,
42949,4.492217063903809,3,,
42999,4.572620391845703,3,,
43049,4.748292446136475,3,,
43099,4.56825590133667,3,,
43149,4.747773170471191,3,,
43199,4.632408618927002,3,,
43249,4.7188286781311035,3,,
43299,4.7351202964782715,3,,
43349,4.6973114013671875,3,,
43399,4.637058734893799,3,,
43449,4.6386027336120605,3,,
43499,4.654111862182617,3,,
43549,4.735851764678955,3,,
43599,4.734522819519043,3,,
43649,4.686494827270508,3,,
43699,4.735588073730469,3,,
43749,4.751158714294434,3,,
43799,4.751158714294434,3,,
43849,4.725458145141602,3,,
43899,4.720583438873291,3,,
43949,4.709298610687256,3,,
43999,4.703088283538818,3,,
44049,4.345129013061523,3,,
44099,4.643643856048584,3,,
44149,4.751158714294434,3,,
44199,4.7475152015686035,3,,
44249,4.749053478240967,3,,
44299,4.749705791473389,3,,
44349,4.746598243713379,3,,
44399,4.711613655090332,3,,
44449,4.748415470123291,3,,
44499,4.717331886291504,3,,
44549,4.7484130859375,3,,
44599,4.751133441925049,3,,
44649,4.751159191131592,3,,
44699,4.749186992645264,3,,
44749,4.594611644744873,3,,
44799,4.747790813446045,3,,
44849,4.715676307678223,3,,
44899,4.700598239898682,3,,
44949,4.523435592651367,3,,
44999,4.563098430633545,3,,
45049,4.748915195465088,3,,
45099,4.6441545486450195,3,,
45149,4.702205181121826,3,,
45199,4.749370574951172,3,,
45249,4.749378204345703,3,,
45299,4.749958038330078,3,,
45349,4.6341047286987305,3,,
45399,4.416635513305664,3,,
45449,4.684812068939209,3,,
45499,4.735604286193848,3,,
45549,4.330081939697266,3,,
45599,4.747621536254883,3,,
45649,4.749392986297607,3,,
45699,4.740841865539551,3,,
45749,4.749994277954102,3,,
45799,4.535923957824707,3,,
45849,4.737058162689209,3,,
45899,4.744780540466309,3,,
45949,4.749566078186035,3,,
45999,4.726917743682861,3,,
46049,4.7497663497924805,3,,
46099,4.749767780303955,3,,
